Unnamed: 0,chirp_mass,chirp_mass_5,chirp_mass_95,mass_ratio,mass_ratio_5,mass_ratio_95,a_1,a_1_5,a_1_95,a_2,a_2_5,a_2_95,phi_12,phi_12_5,phi_12_95,phi_jl,phi_jl_5,phi_jl_95,phase,phase_5,phase_95,time_jitter,time_jitter_5,time_jitter_95,chi_eff,chi_eff_5,chi_eff_95,chi_p,chi_p_5,chi_p_95,dec,dec_5,dec_95,ra,ra_5,ra_95,tilt_1,tilt_1_5,tilt_1_95,tilt_2,tilt_2_5,tilt_2_95,total_mass,total_mass_5,total_mass_95,mass_1,mass_1_5,mass_1_95,mass_2,mass_2_5,mass_2_95,symmetric_mass_ratio,symmetric_mass_ratio_5,symmetric_mass_ratio_95,chirp_mass_mode,mass_ratio_mode,a_1_mode,a_2_mode,tilt_1_mode,tilt_2_mode,phi_12_mode,phi_jl_mode,dec_mode,ra_mode,theta_jn_mode,psi_mode,phase_mode,chi_eff_mode,chi_p_mode
0,39.28677446354101,38.87343079002802,39.71129359580624,0.3296418599894887,0.3253904118624529,0.3337834334521222,0.9895733641730736,0.9884476582386575,0.9899628200815168,0.6859882181579499,0.546159043454718,0.7892591739288504,3.5342299038322245,2.060816520606898,5.340882933542663,5.204786113412279,5.135902160269548,5.266526953874431,4.273398672498381,2.534296069915236,5.703112784920806,2.648481328421028e-05,-0.0002166715931405,0.0002156709991387,-0.8047431638599346,-0.8249241237941205,-0.7801639260696905,0.4314846388042053,0.4201047249000025,0.4440796973864969,0.8107827365618324,0.7840502648561524,0.8415694310003409,5.6129605748483336,5.5692875115461575,5.656965632488524,2.690359167065726,2.6761600812478337,2.703006115452718,2.499274264724382,2.3224507559001157,2.7136055638365493,107.59981146689844,106.43081727920097,108.92965907494468,80.90987540262066,79.91702325882935,82.06875287088965,26.686832010808807,26.367757360001363,26.989307065439405,0.1864545550673418,0.1852324634854164,0.1876264838814541,39.305139546790386,0.3291067957076745,0.9898719494015362,0.6695179208669663,2.68714652520092,2.499330309561169,3.035153759838584,5.192694721614136,0.8101433507739939,5.608733261790231,2.061360812014677,0.29728134063790745,4.678996336755108,-0.8052668761541938,0.43397158324443574
1,37.93062807355488,37.020169961016734,38.78400774963582,0.251907849056747,0.247670752805658,0.2544374736625748,0.985315904694441,0.9686769694695108,0.9896103554220268,0.9724853790040314,0.9295652883575938,0.9886970983395996,2.796655203926,0.4181606131496018,5.827516552573153,5.434442130421094,5.322058038378145,5.577491084752983,4.503772098396534,3.5052490182900327,5.357779028950451,-3.046425715657846e-05,-0.0002096870831478,0.0001975625140852,-0.5206462905592654,-0.5308341500165774,-0.5107140391209823,0.4144132490427365,0.4011996691709993,0.4261602141152052,-0.5884100735643175,-0.9773025805979036,-0.3591359877168819,1.4397252667798563,1.0284069318196063,1.9849781183346409,2.706744419900297,2.693250891659797,2.721004617691541,0.160237914720298,0.0446706766377141,0.2734308705047073,113.6605322293608,110.92222563743736,116.08553431651843,90.82752837176822,88.57502532686871,92.75267136824438,22.84177066307672,22.25226811597049,23.407722196000563,0.1607300112107557,0.1591016687395042,0.1616899536135349,37.882326861994734,0.2519660048223683,0.9895520471310378,0.9886774205241795,2.7086770770012194,0.16701331198722463,2.537769926228923,5.4305327747580225,-0.43304441946367134,1.4205833705370394,2.23441921669509,0.8956241129953229,4.575673242088968,-0.5210541375893879,0.41414215845751734
2,92.75100185772293,92.16015097101088,93.356318454583,0.5744603450766863,0.5682644016025628,0.5813066759353855,0.9898366360872116,0.9892839101876786,0.989987915171604,0.9894758180024196,0.9878024279420514,0.9899594721497132,3.152578083652479,0.2805875913120375,5.995403023020721,0.566453886653603,0.5283607048917569,0.6044831067015707,3.5440522385597246,2.4968920755339368,4.676805052658881,-5.1432230989914985e-06,-0.0002203505116578,0.0002187124235732,-0.8059742361430142,-0.8173056731159116,-0.7941056635667955,0.6986309653255138,0.6806918063402934,0.7167371718490305,0.8109466220891446,0.7916232665276908,0.8294536183442413,5.815524725080524,5.7886464308595045,5.844549402148453,2.3579788769399506,2.331752554560707,2.383269932590252,3.108273737079192,3.0729650468315746,3.132479265540728,223.01599613614383,221.6265292989721,224.44280495132784,141.6456634409801,140.5324626499739,142.7350510818545,81.36096572879197,80.63759121701668,82.16037592009177,0.2317376513727135,0.23105314380474,0.2324733113284516,92.67070307721804,0.5735895724846327,0.9899833643633668,0.9898458970136056,2.3550292300762066,3.1200821802912233,3.4266748770047544,0.5683630438416711,0.8119630635860945,5.814317826149519,1.0178547176530532,0.4404882067637311,3.514522696310688,-0.8063543087812008,0.6998052491025044
3,22.66407490685936,22.514508301588645,22.8182927240709,0.1205188989815861,0.1189317046378008,0.122083935044246,0.98985074474936,0.9893982529432448,0.9899887107832398,0.9689661431543912,0.9034550467407202,0.9884688004171672,2.904348808319431,0.286556831096517,5.965592678285224,5.844605879491603,5.554669967876158,6.110010965445962,2.758212538502702,0.9688728155988344,4.665478863359989,1.4227824678551316e-05,-0.0002145244975341,0.0002182867568211,0.266447881678957,0.2561001788536431,0.2768188236195859,0.9003910730848009,0.8955807587810072,0.9053559704099768,0.8281153821281013,0.7107432631962994,0.9426632870423036,1.4659735931297408,1.2897068313390687,1.6580022701339563,1.142532120814063,1.1309263878570766,1.1547189438624126,2.932566283363065,2.7316225078010024,3.082881954334479,92.47602911362743,91.78839505297472,93.15384479638952,82.53061367334836,81.8532946565608,83.19465519034456,9.945588341692211,9.84656723545985,10.0476478012993,0.095987964834275,0.0949927552162687,0.0969633987577662,22.683753270958626,0.12032780978627038,0.9899884928214944,0.9883742304213394,1.1426075497202768,2.9184689942531383,1.88499332591719,5.847369340039201,0.8113639800522567,1.450231043799967,0.07098030040696526,0.15707919558429997,2.604935607745868,0.26692880644626615,0.9001657526210317
4,64.64702330554029,64.02583356164337,65.23479146947452,0.2907543307667055,0.2863952407222327,0.2950662730340813,0.9881303695559142,0.9828147873256124,0.9898396895536656,0.3676705448313246,0.2874484776898726,0.4717067687875558,4.032184488276845,0.2824911275363507,5.986403108154427,3.8236200729500696,3.747100908450983,3.897882721717205,4.392673988051211,2.631234958091305,5.6173689118178425,7.27601423572376e-05,-0.000196667373748,0.0002105703783722,-0.6644202368718415,-0.6878705924084292,-0.645251752983024,0.3193476707550469,0.2990107238329368,0.3377586581683635,-0.8010628603343555,-0.8529736266700568,-0.7473219922012307,1.3513955516014993,1.27228511623186,1.4319604519244986,2.8123739654485225,2.792425234187028,2.83386746491796,0.7894099231958754,0.3176012811178261,1.0959446505449806,184.26679979020625,182.5540822974384,185.9103644339136,142.74503101841825,141.22361660646783,144.21441648352587,41.50845271562209,40.932929794060655,42.02786768885775,0.1745175110447886,0.1730680687091752,0.1759282507279779,64.73075088913474,0.2898662025903079,0.9893899757164333,0.33797057775773376,2.808318639000274,0.8936383738265964,4.712427431806061,3.814618022475407,-0.807130616306696,1.353709462573341,0.7765044942880293,2.984482427307747,4.902371235821962,-0.6589444019865494,0.3213083947277683
5,46.4782332503081,46.13203783142587,46.8393493605092,0.1242724350178867,0.1222450399114252,0.1261884431334055,0.9805116712807664,0.97751621934777,0.9840296159209696,0.9717147702718102,0.9202558373515124,0.988543230164431,3.1251176093160984,0.3049562320535736,5.956069283767924,1.121430846102633,0.9184788435705168,1.3249503057921923,1.515182621132628,0.1593627694732958,6.132642600335931,3.6568288169070806e-06,-0.0002168823553519,0.000217934002533,0.261510221988341,0.2524293337124386,0.2714605964687485,0.8900591551261241,0.8832028967381582,0.8976192094828269,-0.8115113629088783,-0.8456258244596973,-0.7781286695296176,3.8703957719652826,3.823524122525945,3.9181155543667776,1.1380561862697534,1.1266459783279896,1.1496296423518564,2.952807350112113,2.7687564572696712,3.0866326663172887,186.95979027319763,186.05917601288172,187.81691471660693,166.29748983771643,165.38032620859167,167.20147608726077,20.658826388910143,20.38351534321772,20.95280594236362,0.0983176937270217,0.0970634798996949,0.0994941278830318,46.51790341809544,0.12415018827843216,0.980415546285657,0.9867464070783114,1.1377728726336158,2.9246726532063456,2.3339025191953273,1.1064408986323273,-0.8099452945395557,3.8743995004977982,0.052157596719895644,2.9296089823239604,0.28588269822380175,0.26167022732665485,0.8903129653953344
6,117.5377196816329,116.09323993798922,119.04128591190846,0.3468005352238226,0.3385390255865841,0.3546225070764929,0.989032980682682,0.986863230245904,0.9899041868174816,0.4249537737916322,0.3342863863861935,0.5366536386893124,4.2445161981098485,1.7102158179908271,5.662278506413803,0.568673661035195,0.5224697353894449,0.6154623020374876,4.6060960935546085,0.3274261474723637,6.095178436937061,-0.000117213274227,-0.0002135770153671,0.0001891253072776,-0.6938861922486014,-0.738879398771862,-0.6719743942432383,0.5544440821371351,0.5180804066967178,0.5778785248431606,0.8016613911322574,0.7642136959836497,0.8381886500907488,3.389821300213889,3.342742174454808,3.440788860000481,2.546314258069693,2.5173939104010725,2.5899337089514005,2.524530434627246,2.261813320075871,2.8681883238682992,317.33911186384773,313.474523228543,320.7691606831525,235.7267024031984,232.03998998382843,238.449161459637,81.70577407806073,80.04224281106568,83.20652882672667,0.1911935329971979,0.1889498991238891,0.1932545472227325,117.5640985228116,0.34755462177634444,0.9895996287712373,0.4161078603565591,2.5492781427924864,2.5223937730455583,4.335479376033464,0.563741425038399,0.8018981148840478,3.379781303504224,1.8536477876785886,1.2645059547073672,5.913336038275126,-0.6864392015817833,0.5530410608042298
7,38.03228531390158,37.71285788477271,38.34452903932177,0.2627599894968098,0.2550680967645083,0.2716031098076395,0.9886512686929884,0.9847387792026452,0.9898977465775092,0.5650352151561329,0.3066567961029312,0.8316250501106633,2.87132806503968,0.2427410249583567,6.009096666885563,5.091258068365807,4.973572010832598,5.221244766626229,4.059211278607166,0.2789013403163125,6.053049939281819,-1.3577313820933457e-05,-0.0002127724378319,0.0002101855703127,-0.5761073722108762,-0.6345284742269275,-0.5235977832043406,0.4760230822937917,0.4552977518821747,0.4949729742612852,-0.8133613337131008,-0.8789733691408631,-0.7499244435756484,6.092706573096799,6.001778272558009,6.186306755097531,2.639041140352403,2.6171389913681318,2.66232104873549,0.3691236438149848,0.119014957584777,0.7078519648190805,112.1663680051593,110.72750946368296,113.495890254061,88.84407720467452,87.15692828752259,90.31117451451291,23.3663934257896,22.939389362469704,23.779150131495577,0.1647849748957414,0.1619278543760098,0.1679699432712498,38.05974494736199,0.25916532974492323,0.989901365043841,0.3700578319398441,2.6304741078664033,0.312956758539805,0.523802653987756,5.0460576572502225,-0.8124185606719898,6.102750695824194,2.328841319651698,1.2472097588636617,5.497404953649778,-0.6232000957923332,0.4829642739561425
8,69.57670918297511,69.00269441487204,70.13926785195083,0.4880268777865537,0.4844866643706745,0.4918789964343411,0.9898727448185908,0.9894894273472028,0.9899902928455514,0.989326416238563,0.9873667999712435,0.9899495940854828,2.831507760376261,0.3177423313016822,5.931683098206642,2.3874272482980192,2.326141905880595,5.522848176576507,3.396943903923353,1.300013441814108,5.165856243473363,-1.9259442736778377e-05,-0.0002244824354769,0.0002198146998247,-0.7843909892174442,-0.7947408577967369,-0.7742580340667884,0.7145949574874595,0.699489976428238,0.728588686606388,0.7967442295926163,-0.8225381153171091,0.8254737911866251,0.9428547942120532,0.9030305019989758,4.081719437276315,2.335002129727539,2.31438636570734,2.35679780634738,3.101865924280647,3.063100025202385,3.1300629388493224,172.39292744734232,170.8918435157255,173.8343002062676,115.85614398345922,114.72532679210242,116.9395114297848,56.54504674303161,56.06899070064608,57.01299948055794,0.2204053791340275,0.2198513953784546,0.2209993919646406,69.61165292488661,0.48747427669862947,0.9899904196905865,0.9899503995503579,2.3333519469300223,3.109054214636268,2.5135176687182637,2.2695359299343294,0.7717907455436658,0.8618262306257133,1.4231050695443601,1.297133732953708,2.966853237685012,-0.7833873090067197,0.7151375064574329
9,111.3653209167165,104.53496821832172,117.14090807337348,0.2299669800528151,0.1968569710412268,0.2535266203854435,0.7503361113927419,0.6378863627938093,0.8383238445219138,0.8313306029840525,0.5956181257874237,0.966261448150591,1.89895247131539,0.9474150384356724,3.078752742919492,1.43526155880214,1.3136326972318153,1.5756478458362304,2.893321102626951,0.3835333474447772,6.038934565716946,2.950544200736163e-05,-0.0001944637759768,0.0001950076332639,-0.661845348014271,-0.712155386484044,-0.5925408135707388,0.1729287696711835,0.1459392482340321,0.2471581773652888,-0.5184190194402278,-0.9035797104842628,-0.3618954225478046,1.2694813673135463,0.4526648755783332,1.7195644124524376,2.90463373405626,2.827585374843516,2.964511116444296,2.058490083893125,1.5021231691854784,2.340658972185899,346.25726555703864,337.44902363811946,354.0332060256031,281.38815624982243,274.7196475396507,289.85092287989806,64.56128086463066,56.604747497833046,70.55665376424929,0.152012246480597,0.1374251726263898,0.1613453467218992,114.13826877128011,0.22860498317942146,0.7768510772289012,0.7776955967781116,2.891987362291801,1.9927025104631615,1.5111471336669906,1.4331042502162459,-0.5005128957172462,1.3198924879709748,1.9090697585294278,2.589745491836307,2.6179658073589533,-0.6919414584019699,0.15836984799946338
