Unnamed: 0,chirp_mass,chirp_mass_5,chirp_mass_95,mass_ratio,mass_ratio_5,mass_ratio_95,a_1,a_1_5,a_1_95,a_2,a_2_5,a_2_95,phi_12,phi_12_5,phi_12_95,phi_jl,phi_jl_5,phi_jl_95,phase,phase_5,phase_95,time_jitter,time_jitter_5,time_jitter_95,chi_eff,chi_eff_5,chi_eff_95,chi_p,chi_p_5,chi_p_95,dec,dec_5,dec_95,ra,ra_5,ra_95,tilt_1,tilt_1_5,tilt_1_95,tilt_2,tilt_2_5,tilt_2_95,total_mass,total_mass_5,total_mass_95,mass_1,mass_1_5,mass_1_95,mass_2,mass_2_5,mass_2_95,symmetric_mass_ratio,symmetric_mass_ratio_5,symmetric_mass_ratio_95,chirp_mass_mode,mass_ratio_mode,a_1_mode,a_2_mode,tilt_1_mode,tilt_2_mode,phi_12_mode,phi_jl_mode,dec_mode,ra_mode,theta_jn_mode,psi_mode,phase_mode,chi_eff_mode,chi_p_mode
0,134.46682213834833,113.12049028397917,146.30293594980446,0.1355456534307916,0.1069280561293495,0.159780570417771,0.9074239460901372,0.7302146914048557,0.9824059105942574,0.8297090253798022,0.5277250919931206,0.9754873717920164,3.127330380661281,0.2481610415994007,6.048735660942795,3.1335599950450224,0.0510222652665981,6.224147043042801,2.939512236948918,0.3482582671282279,5.920265143514748,-4.415654334097313e-06,-0.0002164457975866,0.0002172958468828,-0.4355377420835704,-0.5282481254176639,-0.3549257227038583,0.8033465988107014,0.6382434490237883,0.8815656338836976,-0.21489752419402,-1.1286820850200328,1.103075042499629,4.4526990148401415,1.0606349905653023,5.850137022125105,2.0517997740472587,1.969997705118273,2.1392300169996465,2.5300020195560946,2.108844019432052,2.950120896007919,517.1518675196309,480.0446661301975,546.1644533990906,454.6099501087917,426.0015780269523,482.4389834856313,61.93938105796765,47.46368609031609,71.65594838742037,0.1051178324336584,0.0872675696674555,0.11878792869852,138.85399948626383,0.13886180673890547,0.9544781495050161,0.9633028981786278,2.052927465371973,2.5883922885020425,5.799819685697618,5.9135245125128675,-0.7326231257957839,4.844926917665125,2.534221978396197,1.0660674284324538,1.4190426409926238,-0.43413238102060736,0.8325088885942258
1,165.6950853576134,154.21255468260023,173.5205496694934,0.1052316077152638,0.0902099927400809,0.1353875980850449,0.9825387250577262,0.951301066453594,0.9893434107030188,0.6173960109899435,0.1418020862982986,0.935626619694001,3.8607300570008776,0.5963391359455681,5.752026186802679,3.600558802584536,0.1648140557755476,4.402048522890285,2.748669414711711,0.1483465178042038,6.095656199141956,-8.55606247185514e-05,-0.0002210577350481,0.0002247771592729,0.3499716426886746,-0.1087824158353883,0.3887435995623353,0.8955812816586696,0.8668563566913474,0.9834088949554108,0.6024998833894676,0.127112745456578,1.1631913309806754,5.5384181434869095,0.2477319699828163,6.140674173902694,1.1486673698597805,1.0787278250687593,1.65848486993865,1.9249920202302864,0.8120104841589086,2.560317686890129,734.0370095127582,614.1328098573761,770.3676616905741,664.319864573274,543.7344035006863,705.5356489698531,68.99241010369623,62.98958576035351,78.83545420893722,0.0861468917874639,0.0758986989058503,0.105024492424188,165.13721901145072,0.09437123119418855,0.9885580027237589,0.7870756672262417,1.0908703495861987,1.921164754957537,4.821936196983663,3.526888980413306,0.37167877068600075,5.479336386196578,1.1294602403655842,1.823115823230962,3.5791446019220547e-06,0.36268243386127796,0.8750204109583466
2,122.09119179156232,98.7632242682816,138.04982546832105,0.1212365368204089,0.0945017916089231,0.1733073111166356,0.8930976696146562,0.7204103144776773,0.981456472452794,0.4722230796440377,0.0406529496565209,0.946486735764161,2.8720386081093165,0.1774630813488532,6.04171734087371,3.2001310833209926,0.1205951497154739,6.1739689922703205,2.722116838391464,0.233688698311216,5.9229793140737,5.166129556530839e-06,-0.0002175555354456,0.000207853272669,-0.0838974824135599,-0.5724052144259729,0.1928063033921868,0.8294279755506773,0.6632609541418323,0.956195193823434,0.0599869046739016,-1.045011780623043,1.051575386495632,2.607978145304713,0.790155566533128,5.659402515409831,1.678330699063345,1.3154415418025298,2.157882191889072,2.1990200310455736,0.612196183338695,2.8981583364981973,483.0627484120381,441.6608597319707,537.5905725698257,434.560227225395,388.7032213654479,477.3755631601693,53.763887966471,39.51251636890035,68.7742330481014,0.0964359669403354,0.0788872993447993,0.1258906078418001,123.51109051325082,0.11498518835937893,0.9808456669514797,0.03694211072794891,2.1144565897886034,2.5838308119566022,0.0001669232037805,0.0004545791136657,0.2419643508356386,1.7489724852256663,1.5486132513815698,2.4796169396673977,2.749057510384656,-0.0765552641606736,0.8197542812836902
3,106.04256475583624,101.73713194493484,110.82889192806196,0.0518649219936802,0.0502879574488337,0.0535242559515421,0.9204592432755688,0.8940775595824771,0.9435813112212902,0.2416510239298215,0.0598314343262937,0.4275852395205293,1.896408868060805,0.4264842960403067,5.046019248071191,2.6582739375388784,2.312349663101532,3.03816722535709,3.247343263953336,1.3662810760810968,4.993800066497636,9.279248569302282e-05,-0.0001007305000341,0.0002058218118958,0.1196366295044689,0.1084970448593172,0.1630569428126867,0.9097932255112796,0.8843965847302195,0.93422673907923,-0.566808057992601,-1.090773749292897,-0.2558421836433511,4.441262237144642,3.35957658686855,5.197319004765973,1.430465724526328,1.3800881263162292,1.4463423473194532,1.7096113667909274,1.392820881216147,1.932292504911336,664.6216890747252,646.0791270598118,687.6242339411554,631.8199766189578,614.7640148087653,653.3467559663027,32.80650247119517,31.12221093621992,34.62525989189671,0.0468763495842627,0.0455876520003585,0.0482238145632024,105.7600414827856,0.052139554783801216,0.9234611910077961,0.22249921401278525,1.4369120004825662,1.7269832566843042,1.9445086345160576,2.629111716092244,-0.548895094542876,4.463624909137695,1.5721978005132957,0.571245036891433,2.8329066585110545,0.11317886049738463,0.911963711113832
4,192.63810368542548,181.6236462676956,199.0556918909284,0.0685709506885796,0.0604064909394329,0.0745336514794689,0.9877222110623548,0.978883545663608,0.9898261589576416,0.3668809426958727,0.0437667564559918,0.913604162995826,3.3256878020468337,0.3827467298221652,5.901045851410623,1.4118946142537987,0.7153275635607075,5.855687263507059,3.0428078938596945,0.4680921035977953,5.857414133411654,5.530359561865101e-06,-0.0002197405689011,0.0002201271713868,0.4228602655044714,0.4097293700700189,0.4667550140816303,0.8765022806412291,0.8562127793105335,0.8853868728044869,0.7149436103133688,-0.8870695524865603,1.091011739034878,2.647141519705728,1.9463473861388776,5.931207531876559,1.0930203737792676,1.053133958863118,1.113368659475324,1.5407677582435697,0.4622733960115373,2.5737001236899317,1043.044733103846,1016.1231891255666,1059.242987634604,976.2410901833396,947.1010580814384,996.9626211127004,66.84810436658941,59.83892233803044,71.26353759502155,0.0600528251633021,0.0537203524114789,0.0645523944657827,195.348909238465,0.07005748391930507,0.9897833779468854,0.11317691871946722,1.097589401647087,1.7138970453536098,4.712368747111113,0.92408533389161,0.8396995387263224,2.6081234717034087,1.432694234602404,0.29477588952468786,1.8849388845669393,0.42548297178598443,0.8776511408304449
5,158.15844435129267,109.9162281112938,171.6540131462875,0.0918238347764,0.0780280314033575,0.114108330326005,0.9817937636054836,0.928090245716628,0.989454581572938,0.6144467845190053,0.191830469935277,0.9291907472260904,2.932135878404712,0.4064259893503043,5.856115348976426,3.4007538711332925,0.9113813900186096,5.571115270482096,2.855953955283137,0.3352355846258242,5.930373398952505,-7.578709635606246e-06,-0.0001980884811335,0.000189796680224,0.4786143019190553,0.0225888069680621,0.5332288552537922,0.8379375615392615,0.661264035172235,0.9484106984823768,-0.4452902195110587,-1.1876533411068302,0.8826873016890844,4.912670930481812,1.4317187269938032,5.737630723660458,1.030056734467088,0.944936806583163,1.5465149520291257,1.3229885706465745,0.5327338542735074,2.117968201035592,744.6545200468405,571.156313890583,782.2932108128424,685.1346751866492,527.6743983908906,719.2272429246826,61.81188805555829,40.55609337417928,70.14233913705039,0.0770282948797793,0.0671414231770795,0.0919311107830703,160.8299835533861,0.08871264327484289,0.9890116391366395,0.7137977071651612,0.9979095796029037,1.1074458675951817,3.22158745191048,3.094384609906125,-0.6315985579121361,5.065207521035641,1.8833492112394954,2.976132838655841,1.6651985945080994,0.49185794064525623,0.8255623979702651
6,162.96718589768614,149.39231927403048,174.7578881616481,0.0890600453313466,0.0804087263590396,0.0986709956504646,0.9737319580282456,0.9385377456548124,0.9883887972956648,0.6630557385872975,0.1429878772391538,0.9505719846734908,3.021510032585117,0.3347449460562363,5.928776512092937,1.1773559279176806,0.5345490108976605,4.478088925387434,3.3453674126724104,0.2796448341424566,6.009768549328639,5.20387566762127e-06,-0.0002136280552088,0.0002174672201423,0.5159504586368495,0.4872062518806203,0.5546754318365308,0.8168023395848396,0.770201757968545,0.8483728736444353,0.4812735272165383,-0.9688926365955344,1.2113318911615456,4.094349449878716,0.5510834027433533,5.649025191528458,0.9981309325860014,0.9386015245224176,1.0457682743070964,0.7811668400927955,0.24486716522309,1.4162500125227702,770.9264833287361,729.526755570497,796.8562998639084,707.6850993059911,671.2477692550126,730.2655112047381,63.0077435262333,55.58028356614785,70.26579718388922,0.0750895084494994,0.0688853733049518,0.081743681172854,164.10400775990735,0.08895544426219248,0.9848316087115262,0.690733785691378,1.0020894686997623,0.6951564244119094,2.0946005273640202,0.9524494422926056,0.5905193746705826,4.585444185706234,1.269983497245873,1.2260399707291156,4.982974441603905,0.5127545101375433,0.8166328316940277
7,162.585598700197,156.45635831739813,167.14490246897654,0.0555443002460829,0.0535615355292251,0.0569794034095778,0.9875558412744692,0.9820868831834314,0.9897763431411122,0.9063679985159404,0.7543791064897302,0.9813128431352052,4.792943261987217,0.5791424989083293,6.010853134950983,1.2218524793365175,0.5935088716591915,2.5630622393404168,4.958764443919312,0.2112619034487733,6.076094087681098,-9.715410274311352e-05,-0.000201680615446,8.642689652804192e-05,0.7148237304913915,0.6423416724762472,0.7596791227763017,0.6463106712492621,0.5906534665553826,0.7279116403820239,-0.0295886841197537,-0.4388086884465505,0.3748412578899254,2.604239695194257,1.811342886584836,3.4797014902636865,0.7140308985983825,0.6415666076358774,0.8290166286212202,1.361334690600152,0.815436739257677,1.8810978081774448,983.3278450311695,959.3182231385103,1000.157990104532,931.5764905051658,909.9140410666228,946.8320895176636,51.69838918283915,49.064774759236606,53.64787359709268,0.0498524572670124,0.04825398733798,0.0510017230391358,163.39099044421397,0.055557756133225805,0.9895670411713061,0.9470639300055047,0.6960000011831797,1.389566293509002,4.936767010119759,1.0068074616452138,0.018786328741081437,2.671096063259802,1.0928695806117874,2.8108951874743395,5.56190486158831,0.718459285676532,0.6331275796881134
8,160.66786298354535,128.79447447136138,172.9023524958627,0.1071051481708554,0.086485254066146,0.1184551233064853,0.9519721703248184,0.8038745094126569,0.9871320868662208,0.4118920449700948,0.0568824843423832,0.9090857544113176,3.0897065042192806,0.3507632637991731,5.857975785143051,3.533108054708132,0.1866697260211864,6.09294808714561,2.522584492383476,0.3095175420448349,5.893571507719268,7.721261893748796e-07,-0.0002188835108338,0.0002207632490729,0.2018595101003178,0.0749862588379043,0.3353305245329901,0.9139233429877316,0.7773714129189396,0.9683230801494206,-0.1809683572199964,-1.185735334082531,1.0680464119345718,3.1547245605972205,0.2734341214810537,6.020787992194319,1.3259204636892497,1.1673355811019654,1.47653025495392,1.4783965113203152,0.5003172802705435,2.580541271627565,690.2284504252922,597.8378810546149,751.7241690781206,622.0895436206904,546.108421286082,684.5883630915877,66.78663878333153,50.00882073847152,74.44241961446407,0.0873841378529888,0.0732646354072585,0.0946927485795073,162.68339812966326,0.11227837463380486,0.9855971638017522,0.32029399498053074,1.3088673560228963,1.5418841287748424,2.1599343939762825,6.058102675587721,-0.7167442203278108,3.0452481896668124,1.7763211129900878,0.46211130462657546,1.8239478130227413,0.2110202403318051,0.9270392615499925
9,171.02643119958253,163.5311735955678,187.3398438879911,0.0557779425407656,0.0505100870315491,0.0679029657138177,0.9884652452931032,0.9831030526339816,0.9898823342474152,0.4041278473174726,0.0888737162018451,0.9151903809834367,3.1682803140809765,0.4627665950216416,5.884980047667451,2.6165931439373105,1.127356806037374,5.650589699882848,3.527381902141354,0.4061110939935577,5.859327084695616,-9.707476094885624e-06,-0.0002203695357272,0.0002187427521451,0.419492304491644,0.39158172323578,0.4275240972595379,0.8766191183972799,0.8671746399970774,0.8872918381519104,0.3764978751331255,-1.1040084736978042,1.0488241200952435,2.957558813938045,0.3480382671272645,6.07504106041532,1.0923610764869047,1.0710018227157243,1.11760782273651,2.19262649229764,1.3655847022600311,2.807261149990888,1033.537351271621,1009.9615014335518,1047.40569063426,978.4707780359752,947.744041360054,996.0262328306236,54.485277392435904,50.08160956095784,64.68426093923848,0.0500400023867456,0.0457696575550182,0.0595422384495244,165.92635349714348,0.05155981275026635,0.9898502274764025,0.2474861347475355,1.0951797162312935,2.273050434307957,3.060617686978054,1.3030875094005183,0.623312752596344,2.513040801604324,1.1457262337996708,1.159085503953207,4.846263491267506,0.42553896478044945,0.8749513129712737
